Company,TypeName,Ram,Weight,Price,Touchscreen,IPS,PPI,Processor,HDD,SSD,Hybrid,Flash_Storage,Gpu Name,OS
HP,Notebook,8,2.04,190564.17307199995,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows
Acer,Notebook,4,2.4,93319.3872,0,0,141.21199808219862,Intel Core i3,1024,0,0,0,Intel,Windows
Lenovo,Notebook,4,1.44,164758.2768,0,0,165.6321180513006,Intel Core i5,0,128,0,0,Intel,Windows
HP,Notebook,8,1.49,179532.288,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows
MSI,Gaming,16,2.7,299033.4672,0,0,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows
Dell,Gaming,16,2.6,252280.2672,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows
MSI,Gaming,8,2.2,209437.504848,0,0,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Windows
Dell,Notebook,4,2.18,128101.897872,0,0,100.45466986113651,Intel Core i5,1024,0,0,0,AMD,Windows
HP,Ultrabook,8,1.84,242553.73147199996,0,0,141.21199808219862,Intel Core i7,0,256,0,0,AMD,Windows
HP,Ultrabook,8,1.39,214877.7072,1,0,276.053530085501,Intel Core i7,0,256,0,0,Intel,Windows
Toshiba,Notebook,16,2.4,369350.27999999997,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,8,1.37,341298.36,1,1,165.6321180513006,Intel Core i5,0,512,0,0,Intel,Windows
Dell,Notebook,4,1.95,136500.64272,0,0,100.45466986113651,Intel Core i5,500,0,0,0,Intel,Windows
Lenovo,Ultrabook,8,1.36,308571.12,0,1,176.23257360658386,Intel Core i7,0,256,0,0,Intel,Windows
HP,Notebook,8,2.31,217869.91199999998,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows
Dell,Notebook,4,2.18,132416.283168,0,0,100.45466986113651,Intel Core i5,1024,0,0,0,Intel,Windows
HP,Notebook,4,1.95,214877.7072,0,0,111.93520355955211,Intel Core i5,500,0,0,0,Intel,Windows
Lenovo,Notebook,4,2.2,57786.9552,0,0,100.45466986113651,Other Intel Processor,1024,0,0,0,Intel,Windows
HP,Ultrabook,4,1.26,295293.21119999996,0,0,176.23257360658386,Intel Core i5,500,0,0,0,Intel,Windows
HP,Notebook,4,1.86,54027.99792,0,0,100.45466986113651,Other Intel Processor,1024,0,0,0,Intel,Others/No OS/Linux
Lenovo,2 in 1 Convertible,16,1.3,336436.0272,1,1,276.053530085501,Intel Core i7,0,1024,0,0,Intel,Windows
Toshiba,Notebook,4,1.47,206649.144,0,1,157.3505121487356,Intel Core i5,0,128,0,0,Intel,Windows
HP,Netbook,8,1.26,312124.36319999996,0,0,176.23257360658386,Intel Core i5,0,256,0,0,Intel,Windows
Dell,Notebook,4,2.18,104465.35007999999,0,0,100.45466986113651,Intel Core i3,1024,0,0,0,Intel,Windows
MSI,Gaming,8,2.2,224228.3472,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows
Dell,Ultrabook,8,1.36,306513.9792,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows
Dell,Gaming,16,4.36,515781.3023999999,0,0,169.78089942830815,Intel Core i7,1024,512,0,0,Nvidia,Windows
HP,Gaming,8,2.75,261630.9072,0,1,127.33567457123111,Intel Core i5,1024,128,0,0,Nvidia,Windows
Asus,Notebook,4,2.8,99116.784,0,0,106.11306214269258,Other Intel Processor,1024,0,0,0,Nvidia,Windows
Acer,Notebook,4,2.23,115760.92319999999,0,0,100.45466986113651,Intel Core i5,500,0,0,0,Intel,Windows
Toshiba,Notebook,8,2.2,209267.32319999998,0,0,100.45466986113651,Intel Core i5,0,256,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.1,242929.6272,1,1,194.94753717542463,Other Intel Processor,0,256,0,0,Intel,Windows
Lenovo,Gaming,16,2.5,186825.7872,0,1,141.21199808219862,AMD Processor,1024,512,0,0,AMD,Windows
Dell,Ultrabook,8,1.36,275320.24416,1,0,176.23257360658386,Intel Core i5,0,256,0,0,Intel,Windows
Lenovo,Notebook,8,2.2,128103.768,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Others/No OS/Linux
Dell,Notebook,4,2.36,123241.43519999998,0,0,106.11306214269258,Intel Core i3,1024,0,0,0,AMD,Windows
Acer,Notebook,4,1.68,65267.4672,0,0,111.93520355955211,Other Intel Processor,0,0,0,32,Intel,Others/No OS/Linux
HP,Workstation,8,2.0,420591.78719999996,0,1,141.21199808219862,Intel Core i7,0,8,0,0,Nvidia,Windows
Dell,Ultrabook,8,1.36,331947.72,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows
Toshiba,Notebook,8,1.2,273038.68799999997,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows
Asus,2 in 1 Convertible,8,1.2,216747.83519999997,0,0,176.23257360658386,Other Intel Processor,0,0,0,64,Intel,Others/No OS/Linux
Lenovo,Ultrabook,8,1.7,278460.189072,0,1,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows
Dell,Gaming,16,4.36,589838.3711999999,0,1,254.67134914246222,Intel Core i7,1024,512,0,0,Nvidia,Windows
Dell,2 in 1 Convertible,8,1.24,355137.3072,1,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows
HP,2 in 1 Convertible,4,1.45,144934.91999999998,1,0,135.0942111925629,Other Intel Processor,0,256,0,0,Intel,Windows
Dell,Ultrabook,8,1.3,237132.23039999997,0,0,276.053530085501,Intel Core i7,0,256,0,0,Intel,Windows
Acer,2 in 1 Convertible,4,1.25,72747.97919999999,1,1,135.0942111925629,Other Intel Processor,0,0,0,32,Intel,Others/No OS/Linux
Toshiba,Notebook,8,1.2,287064.648,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows
Lenovo,Ultrabook,8,1.36,329142.528,0,1,176.23257360658386,Intel Core i5,0,256,0,0,Intel,Windows
Acer,Notebook,12,2.4,188695.9152,0,0,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Windows
Toshiba,Ultrabook,8,1.1,334752.91199999995,1,0,176.23257360658386,Intel Core i7,0,512,0,0,Intel,Windows
HP,Notebook,8,2.04,158306.33519999997,0,0,100.45466986113651,Intel Core i5,1024,0,0,0,Nvidia,Windows
Dell,Notebook,4,2.25,87076.89993599999,0,0,100.45466986113651,Intel Core i3,1024,0,0,0,AMD,Others/No OS/Linux
Dell,Notebook,4,1.9,154285.56,0,0,100.45466986113651,Intel Core i5,500,0,0,0,Intel,Windows
HP,Notebook,4,2.04,128103.768,0,0,141.21199808219862,Intel Core i3,500,0,0,0,Intel,Windows
Dell,Gaming,32,4.42,588903.3071999999,0,1,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows
Lenovo,Notebook,6,2.4,129973.896,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Nvidia,Windows
Dell,2 in 1 Convertible,16,1.22,355137.3072,1,0,276.053530085501,Intel Core i7,0,512,0,0,Intel,Windows
Dell,Ultrabook,8,1.5,367102.38614399993,1,0,209.8006828649808,Intel Core i7,0,256,0,0,Intel,Windows
Dell,Gaming,32,4.42,523635.83999999997,0,0,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows
Toshiba,Notebook,8,1.95,220675.104,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows
Asus,Gaming,16,2.73,383357.53872,0,0,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows
HP,Notebook,8,2.04,183085.5312,0,1,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Windows
Lenovo,Notebook,4,1.7,187386.82559999998,0,0,111.93520355955211,Intel Core i5,0,0,508,0,Intel,Windows
Asus,2 in 1 Convertible,16,2.3,336436.0272,1,0,282.42399616439724,Intel Core i7,2048,512,0,0,Nvidia,Windows
HP,Notebook,6,2.04,108280.41119999999,0,0,100.45466986113651,Intel Core i7,1024,0,0,0,Intel,Windows
Asus,Gaming,16,2.99,327085.3872,0,0,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows
Dell,2 in 1 Convertible,12,2.19,242929.6272,1,1,141.21199808219862,Intel Core i7,0,512,0,0,Intel,Windows
Toshiba,Notebook,4,1.2,223480.29599999997,0,0,165.6321180513006,Intel Core i5,0,128,0,0,Intel,Windows
Lenovo,Notebook,6,2.2,102670.0272,0,0,141.21199808219862,AMD Processor,0,256,0,0,AMD,Windows
Fujitsu,Notebook,4,2.3,121371.3072,0,0,100.45466986113651,Intel Core i5,0,256,0,0,Intel,Windows
Toshiba,Notebook,4,1.75,171116.71199999997,0,0,111.93520355955211,Intel Core i5,500,0,0,0,Intel,Windows
Dell,Notebook,4,2.25,112020.6672,0,0,100.45466986113651,Intel Core i5,500,0,0,0,AMD,Windows
HP,Notebook,8,2.04,150732.3168,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Intel,Windows
Lenovo,Gaming,8,2.5,222358.2192,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows
Dell,Notebook,8,2.36,140072.5872,0,0,100.45466986113651,Intel Core i7,1024,0,0,0,AMD,Windows
Dell,Notebook,8,1.6,209267.32319999998,0,0,157.3505121487356,Intel Core i5,0,128,0,0,Intel,Windows
HP,Netbook,8,0.97,356820.4224,0,0,176.23257360658386,Other Intel Processor,0,512,0,0,Intel,Windows
HP,Notebook,4,2.1,93319.3872,0,0,141.21199808219862,Intel Core i3,1024,128,0,0,AMD,Windows
Lenovo,Notebook,4,1.9,50609.403935999995,0,0,100.45466986113651,Other Intel Processor,0,128,0,0,Intel,Others/No OS/Linux
Lenovo,Notebook,8,2.3,252280.2672,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows
Dell,2 in 1 Convertible,8,1.68,166254.3792,1,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows
Asus,Notebook,8,1.4,215064.72,0,0,276.053530085501,Intel Core i5,0,256,0,0,Intel,Windows
HP,Ultrabook,8,1.11,252280.2672,1,1,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows
Acer,Notebook,4,2.4,71064.864,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Windows
Asus,Gaming,16,2.5,336436.0272,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows
HP,Ultrabook,8,1.48,390669.73919999995,0,0,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows
Acer,Gaming,8,2.7,235636.128,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows
HP,Notebook,8,1.34,222358.2192,0,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows
Dell,Notebook,4,2.18,102296.00159999999,0,0,100.45466986113651,Intel Core i3,0,128,0,0,Intel,Windows
HP,Notebook,4,1.64,145682.9712,0,0,111.93520355955211,Intel Core i5,500,0,0,0,Intel,Windows
Toshiba,Notebook,4,1.2,223480.29599999997,0,0,165.6321180513006,Intel Core i5,0,128,0,0,Intel,Windows
HP,Notebook,4,1.48,205712.20987199995,0,0,111.93520355955211,Intel Core i5,0,256,0,0,Intel,Windows
HP,Notebook,4,1.95,225350.424,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows
HP,Ultrabook,8,1.43,270981.5472,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows
HP,Notebook,8,1.64,196225.050528,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Nvidia,Windows
HP,Notebook,4,1.64,127916.75519999999,0,0,111.93520355955211,Intel Core i3,500,0,0,0,Intel,Windows
Dell,Gaming,8,2.65,177475.1472,0,0,141.21199808219862,Intel Core i5,0,0,1024,0,Nvidia,Windows
HP,Ultrabook,4,1.26,287812.6992,0,0,176.23257360658386,Intel Core i5,500,0,0,0,Intel,Windows
HP,Notebook,4,1.48,297350.35199999996,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows
HP,Ultrabook,8,1.54,352932.426288,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows
HP,Notebook,4,1.49,149610.24,0,0,117.82653006268643,Intel Core i3,500,0,0,0,Intel,Windows
Toshiba,Notebook,8,1.5,226285.48799999998,0,0,117.82653006268643,Intel Core i5,0,256,0,0,Intel,Windows
HP,Notebook,4,2.04,143997.985872,0,0,100.45466986113651,Intel Core i3,0,256,0,0,Intel,Windows
Lenovo,Notebook,16,2.4,555053.9904,0,1,254.67134914246222,Intel Core i7,0,512,0,0,Nvidia,Windows
Toshiba,Notebook,8,1.47,278649.072,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows
HP,Notebook,8,1.43,416851.53119999997,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows
Dell,2 in 1 Convertible,4,2.08,148860.31867199996,1,1,141.21199808219862,Intel Core i3,1024,0,0,0,Intel,Windows
Toshiba,Ultrabook,8,1.2,297350.35199999996,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows
HP,Notebook,8,1.11,214877.7072,0,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows
HP,Notebook,8,1.64,221690.583504,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Nvidia,Windows
Dell,Notebook,8,2.09,195697.67443199997,0,0,141.21199808219862,Intel Core i5,500,0,0,0,Intel,Windows
HP,Ultrabook,4,1.26,291552.95519999997,0,0,125.36742798669837,Intel Core i5,0,256,0,0,Intel,Windows
HP,Notebook,4,2.31,222358.2192,0,0,111.93520355955211,Intel Core i5,500,0,0,0,Intel,Windows
HP,Notebook,4,1.95,198233.568,0,0,111.93520355955211,Intel Core i5,500,0,0,0,Intel,Windows
Dell,Ultrabook,8,1.29,303708.78719999996,1,0,276.053530085501,Intel Core i5,0,256,0,0,Intel,Windows
HP,Notebook,8,2.63,201973.824,0,0,127.33567457123111,Intel Core i5,0,256,0,0,Nvidia,Windows
HP,Notebook,4,1.64,181963.4544,0,0,111.93520355955211,Intel Core i5,0,256,0,0,Intel,Windows
Acer,Notebook,6,2.1,76488.2352,0,0,100.45466986113651,AMD Processor,1024,0,0,0,AMD,Windows
MSI,Gaming,8,2.7,222881.85503999997,0,0,127.33567457123111,Intel Core i7,1024,128,0,0,Nvidia,Windows
HP,Notebook,8,1.95,223480.29599999997,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows
HP,Notebook,8,1.84,229836.861072,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows
HP,Ultrabook,8,1.26,252280.2672,0,0,176.23257360658386,Intel Core i7,0,256,0,0,Intel,Windows
HP,Notebook,4,2.04,138763.4976,0,0,100.45466986113651,Intel Core i5,500,0,0,0,Intel,Windows
Toshiba,Ultrabook,8,1.47,322597.07999999996,0,1,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows
Dell,Notebook,8,2.09,198785.25576,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows
HP,Notebook,8,1.64,188978.304528,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,4,1.8,158399.8416,1,1,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows
Vero,Notebook,2,1.45,39422.298240000004,0,0,111.93520355955211,Other Intel Processor,0,0,0,32,Intel,Windows
Toshiba,Notebook,16,2.4,266493.24,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows
Lenovo,Notebook,8,2.3,196288.63488,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows
HP,Notebook,4,1.54,187012.8,0,0,157.3505121487356,Intel Core i5,500,0,0,0,Intel,Windows
HP,Notebook,8,1.84,393351.50275199994,0,0,141.21199808219862,Intel Core i5,500,256,0,0,Intel,Windows
HP,Notebook,8,1.43,274721.80319999997,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows
MSI,Gaming,16,3.78,289054.464192,0,1,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows
Lenovo,Gaming,16,4.6,428257.44187199994,0,1,127.33567457123111,Intel Core i7,1024,128,0,0,Nvidia,Windows
Asus,Netbook,4,1.2,53840.98511999999,0,0,135.0942111925629,Other Intel Processor,0,0,0,16,Intel,Others/No OS/Linux
Lenovo,Notebook,16,1.1,489973.53599999996,0,1,209.8006828649808,Intel Core i7,0,256,0,0,Intel,Windows
HP,Notebook,8,1.91,183085.5312,0,1,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows
Dell,2 in 1 Convertible,8,2.3,204592.00319999998,1,1,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows
HP,Notebook,4,2.04,183085.5312,0,0,100.45466986113651,Intel Core i5,0,256,0,0,Intel,Windows
Dell,Ultrabook,16,1.2,421526.8512,1,0,276.053530085501,Intel Core i7,0,1024,0,0,Intel,Windows
HP,Notebook,4,2.31,131872.07592,0,0,100.45466986113651,Intel Core i3,500,0,0,0,Intel,Windows
HP,Notebook,4,1.96,93319.3872,0,0,100.45466986113651,Intel Core i5,500,0,0,0,Intel,Others/No OS/Linux
Acer,Notebook,8,2.4,83968.7472,0,0,100.45466986113651,AMD Processor,1024,0,0,0,AMD,Windows
Dell,2 in 1 Convertible,12,1.6,242929.6272,1,1,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows
MSI,Gaming,16,2.94,340176.2832,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows
HP,Notebook,8,2.04,200103.696,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows
Asus,Gaming,16,4.0,186638.7744,0,1,127.33567457123111,Intel Core i7,1024,0,0,0,Nvidia,Others/No OS/Linux
Dell,Notebook,4,2.25,104540.1552,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Intel,Windows
Dell,Notebook,16,2.32,185140.801872,0,0,141.21199808219862,Intel Core i7,2048,0,0,0,AMD,Windows
MSI,Gaming,16,1.8,360747.69119999994,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows
Dell,Ultrabook,8,1.29,272664.6624,0,0,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows
Asus,Gaming,64,3.58,743375.88,0,1,127.33567457123111,Intel Core i7,0,1024,0,0,Nvidia,Windows
Dell,2 in 1 Convertible,8,1.62,149238.084528,1,0,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows
Dell,Gaming,16,3.21,248540.01119999998,0,0,282.42399616439724,Intel Core i7,1024,256,0,0,Nvidia,Windows
Apple,Ultrabook,8,0.92,243116.63999999998,0,1,226.41554716935852,Other Intel Processor,0,0,0,256,Intel,Mac
Dell,Notebook,4,2.06,90136.429344,0,0,100.45466986113651,Intel Core i3,500,0,0,0,Intel,Windows
HP,Notebook,4,2.31,224228.3472,0,0,100.45466986113651,Intel Core i5,500,0,0,0,Intel,Windows
HP,Ultrabook,8,1.26,224228.3472,0,0,176.23257360658386,Intel Core i5,0,256,0,0,Intel,Windows
HP,Notebook,8,1.49,203843.952,0,0,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows
Lenovo,Ultrabook,8,1.3,320444.562672,1,1,176.23257360658386,Intel Core i7,0,256,0,0,Intel,Windows
Lenovo,Notebook,8,3.0,123241.43519999998,0,0,106.11306214269258,Intel Core i5,1024,0,0,0,AMD,Windows
Lenovo,Notebook,4,2.3,182711.50559999997,0,1,141.21199808219862,Intel Core i5,1024,0,0,0,Nvidia,Windows
MSI,Gaming,16,3.78,467344.9872,0,0,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows
Lenovo,Notebook,4,2.1,100986.912,0,0,100.45466986113651,Intel Core i5,500,0,0,0,Intel,Windows
HP,Notebook,4,2.31,175792.03199999998,0,0,141.21199808219862,Intel Core i5,500,0,0,0,Intel,Windows
Lenovo,Ultrabook,8,0.99,261630.9072,1,1,234.9767648087785,Other Intel Processor,0,512,0,0,Intel,Windows
Lenovo,Gaming,32,4.6,605921.472,0,1,127.33567457123111,Intel Core i7,0,512,1024,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,0.69,120860.76225599999,1,1,224.17380907857276,Other Intel Processor,0,0,0,64,Intel,Windows
HP,Ultrabook,16,1.3,383189.22719999996,0,1,331.2642361026012,Intel Core i7,0,512,0,0,Intel,Windows
Dell,Notebook,8,2.18,140259.6,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows
HP,Notebook,4,1.54,192808.32667199997,0,0,157.3505121487356,Intel Core i5,500,0,0,0,Intel,Windows
HP,Workstation,8,1.9,279584.13599999994,0,0,141.21199808219862,Intel Core i7,0,256,0,0,AMD,Windows
Lenovo,Notebook,8,1.7,224228.3472,0,0,157.3505121487356,Intel Core i5,0,180,0,0,Intel,Windows
HP,Notebook,4,1.29,115012.87199999999,0,0,276.053530085501,Other Intel Processor,0,0,0,32,Intel,Others/No OS/Linux
Acer,Notebook,4,2.4,72373.9536,0,0,100.45466986113651,AMD Processor,500,0,0,0,AMD,Windows
Dell,Notebook,4,2.2,73587.66667199999,0,0,100.45466986113651,Other Intel Processor,500,0,0,0,Intel,Others/No OS/Linux
HP,Notebook,4,1.86,64704.558672,0,0,100.45466986113651,Intel Core i3,1024,0,0,0,Intel,Others/No OS/Linux
Asus,Gaming,8,2.7,299033.4672,0,1,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows
Dell,Ultrabook,4,1.4,153041.92488,0,1,165.6321180513006,Intel Core i5,0,256,0,0,AMD,Windows
HP,Netbook,4,2.4,299033.4672,0,0,125.36742798669837,Intel Core i5,0,128,0,0,Intel,Windows
Acer,Notebook,8,2.4,149423.2272,0,0,141.21199808219862,Intel Core i5,1024,256,0,0,Nvidia,Windows
Dell,Notebook,8,2.36,119463.77664,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,AMD,Windows
MSI,Gaming,8,2.6,299033.4672,0,0,127.33567457123111,Intel Core i7,0,256,0,0,Nvidia,Windows
HP,Notebook,4,1.96,93506.4,0,0,100.45466986113651,Other Intel Processor,1024,0,0,0,Intel,Windows
Asus,Gaming,16,4.3,429942.4272,0,1,127.33567457123111,Intel Core i7,1024,128,0,0,Nvidia,Windows
Dell,Ultrabook,4,1.5,212287.57992,0,0,125.36742798669837,Intel Core i3,500,0,0,0,Intel,Windows
Dell,Ultrabook,4,1.5,218238.32721599998,0,0,125.36742798669837,Intel Core i3,0,128,0,0,Intel,Windows
Acer,Notebook,4,2.2,39085.6752,0,0,100.45466986113651,Other Intel Processor,0,16,0,0,Intel,Others/No OS/Linux
HP,Workstation,8,3.0,542150.1072,0,1,127.33567457123111,Intel Core i7,1024,0,0,0,AMD,Windows
Lenovo,Gaming,16,2.4,224228.3472,0,0,141.21199808219862,Intel Core i7,0,512,0,0,Nvidia,Windows
Dell,Ultrabook,8,1.5,264267.78767999995,0,0,125.36742798669837,Intel Core i5,0,256,0,0,Intel,Windows
MSI,Gaming,8,2.9,282611.8732319999,0,0,127.33567457123111,Intel Core i7,1024,128,0,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,2.1,162140.0976,1,1,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows
HP,Notebook,4,2.1,74431.09439999999,0,0,141.21199808219862,AMD Processor,1024,0,0,0,AMD,Windows
Asus,Gaming,16,2.59,250410.13919999998,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows
HP,Notebook,8,1.16,317734.7472,1,0,276.053530085501,Other Intel Processor,0,256,0,0,Intel,Windows
Dell,Notebook,4,2.24,143840.89511999997,0,0,100.45466986113651,Intel Core i5,500,0,0,0,AMD,Windows
Lenovo,Notebook,4,2.1,80228.49119999999,0,0,100.45466986113651,Intel Core i3,0,128,0,0,Intel,Windows
HP,Ultrabook,8,1.16,368228.2032,0,0,165.6321180513006,Intel Core i7,0,512,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,4,0.69,102670.0272,1,1,224.17380907857276,Other Intel Processor,0,0,0,64,Intel,Others/No OS/Linux
Dell,Ultrabook,8,1.23,257890.65119999996,0,0,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows
Lenovo,Gaming,16,4.6,514283.3298719999,0,1,127.33567457123111,Intel Core i7,0,256,1024,0,Nvidia,Windows
Razer,Ultrabook,8,1.25,192436.1712,1,0,352.4651472131677,Intel Core i7,0,256,0,0,Intel,Windows
Toshiba,Ultrabook,16,1.05,416290.49279999995,0,0,165.6321180513006,Intel Core i7,0,512,0,0,Intel,Windows
Asus,Gaming,8,3.52,245452.42987199998,0,0,127.33567457123111,Intel Core i7,1024,128,0,0,Nvidia,Windows
Vero,Notebook,4,1.35,36654.508799999996,0,0,165.6321180513006,Other Intel Processor,0,0,0,32,Intel,Windows
HP,Notebook,8,1.16,316051.632,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows
HP,Notebook,8,1.43,282950.3664,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows
Dell,Notebook,4,2.09,97925.51246399998,0,0,100.45466986113651,Intel Core i5,500,0,0,0,Intel,Others/No OS/Linux
Asus,Notebook,4,2.0,81350.568,0,0,100.45466986113651,Intel Core i3,1024,0,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.8,312124.36319999996,1,1,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,4,0.69,89579.13119999999,1,1,224.17380907857276,Other Intel Processor,0,0,0,64,Intel,Windows
HP,Ultrabook,8,1.26,354389.256,0,0,125.36742798669837,Intel Core i5,0,256,0,0,Intel,Windows
Lenovo,Gaming,8,2.4,184955.6592,0,1,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Others/No OS/Linux
HP,Gaming,8,3.35,211137.4512,0,1,127.33567457123111,Intel Core i5,1024,128,0,0,Nvidia,Windows
HP,Notebook,8,2.04,117631.05119999997,0,0,100.45466986113651,Intel Core i7,2048,0,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.8,383447.304864,1,1,157.3505121487356,Intel Core i7,0,512,0,0,Nvidia,Windows
Asus,Notebook,4,1.5,51989.558399999994,0,0,111.93520355955211,Other Intel Processor,0,0,0,32,Intel,Windows
HP,Ultrabook,8,1.84,140633.62559999997,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows
Acer,Notebook,4,2.23,115199.8848,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Nvidia,Windows
Lenovo,Notebook,16,2.5,205527.0672,0,0,141.21199808219862,Intel Core i7,0,0,1024,0,AMD,Windows
HP,Workstation,8,3.0,738588.35232,0,1,127.33567457123111,Intel Core i7,0,256,0,0,Nvidia,Windows
Dell,Notebook,8,2.5,146618.03519999998,0,0,100.45466986113651,Intel Core i5,1024,0,0,0,AMD,Windows
MSI,Gaming,16,3.78,448643.7072,0,0,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows
HP,Ultrabook,8,1.88,406139.438016,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,16,2.8,456311.23199999996,1,1,209.8006828649808,Intel Core i7,0,512,0,0,Intel,Windows
MSI,Gaming,8,2.4,213718.22783999998,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows
HP,2 in 1 Convertible,8,1.48,304643.8512,1,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows
HP,Workstation,8,2.59,416851.53119999997,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows
