Price,Company,TypeName,Inches,Ram,OpSys,Weight,Touchscreen,Ips,HD,cpu_name,gpu_name,Memory_Type
87076.89993599999,Dell,Notebook,15.6,4,Linux,2.25,0,0,0,Intel Core i3,AMD,HDD
154285.56,Dell,Notebook,15.6,4,Windows 10,1.9,0,0,0,Intel Core i5,Intel HD,HDD
128103.768,HP,Notebook,15.6,4,Windows 10,2.04,0,0,1,Intel Core i3,Intel HD,HDD
588903.3071999999,Dell,Gaming,17.3,32,Windows 10,4.42,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
129973.896,Lenovo,Notebook,15.6,6,Windows 10,2.4,0,0,1,Intel Core i5,Nvidia GeForce,SSD
355137.3072,Dell,2 in 1 Convertible,13.3,16,Windows 10,1.22,1,0,1,Intel Core i7,Intel HD,SSD
367102.38614399993,Dell,Ultrabook,14.0,8,Windows 10,1.5,1,0,0,Intel Core i7,Intel HD,SSD
523635.83999999997,Dell,Gaming,17.3,32,Windows 10,4.42,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
220675.104,Toshiba,Notebook,14.0,8,Windows 10,1.95,0,0,1,Intel Core i5,Intel HD,SSD
383357.53872,Asus,Gaming,17.3,16,Windows 10,2.73,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
183085.5312,HP,Notebook,15.6,8,Windows 10,2.04,0,1,1,Intel Core i5,Nvidia GeForce,Hybrid
187386.82559999998,Lenovo,Notebook,14.0,4,Windows 7,1.7,0,0,0,Intel Core i5,Intel HD,Other
336436.0272,Asus,2 in 1 Convertible,15.6,16,Windows 10,2.3,1,0,1,Intel Core i7,Nvidia GeForce,Hybrid
108280.41119999999,HP,Notebook,15.6,6,Windows 10,2.04,0,0,0,Intel Core i7,Intel HD,HDD
327085.3872,Asus,Gaming,17.3,16,Windows 10,2.99,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
242929.6272,Dell,2 in 1 Convertible,15.6,12,Windows 10,2.19,1,1,1,Intel Core i7,Intel HD,SSD
223480.29599999997,Toshiba,Notebook,13.3,4,Windows 7,1.2,0,0,1,Intel Core i5,Intel HD,SSD
102670.0272,Lenovo,Notebook,15.6,6,Windows 10,2.2,0,0,1,AMD,AMD,SSD
121371.3072,Other,Notebook,15.6,4,Windows 10,2.3,0,0,0,Intel Core i5,Intel HD,SSD
171116.71199999997,Toshiba,Notebook,14.0,4,Windows 10,1.75,0,0,0,Intel Core i5,Intel HD,HDD
112020.6672,Dell,Notebook,15.6,4,Windows 10,2.25,0,0,0,Intel Core i5,AMD,HDD
150732.3168,HP,Notebook,15.6,8,Windows 10,2.04,0,0,1,Intel Core i5,Intel HD,HDD
222358.2192,Lenovo,Gaming,15.6,8,Windows 10,2.5,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
140072.5872,Dell,Notebook,15.6,8,Windows 10,2.36,0,0,0,Intel Core i7,AMD,HDD
209267.32319999998,Dell,Notebook,14.0,8,Windows 10,1.6,0,0,1,Intel Core i5,Intel HD,SSD
356820.4224,HP,Netbook,12.5,8,Windows 10,0.97,0,0,1,Other,Intel HD,SSD
93319.3872,HP,Notebook,15.6,4,Windows 10,2.1,0,0,1,Intel Core i3,AMD,Hybrid
50609.403935999995,Lenovo,Notebook,15.6,4,No OS,1.9,0,0,0,Intel Celeron Dual,Intel HD,SSD
252280.2672,Lenovo,Notebook,15.6,8,Windows 10,2.3,0,0,1,Intel Core i5,Intel HD,SSD
166254.3792,Dell,2 in 1 Convertible,13.3,8,Windows 10,1.68,1,0,1,Intel Core i5,Intel HD,SSD
215064.72,Asus,Notebook,13.3,8,Windows 10,1.4,0,0,1,Intel Core i5,Intel HD,SSD
252280.2672,HP,Ultrabook,13.3,8,Windows 10,1.11,1,1,1,Intel Core i7,Intel HD,SSD
71064.864,Acer,Notebook,15.6,4,Windows 10,2.4,0,0,0,Other,Intel HD,HDD
336436.0272,Asus,Gaming,15.6,16,Windows 10,2.5,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
390669.73919999995,HP,Ultrabook,14.0,8,Windows 10,1.48,0,0,1,Intel Core i7,Intel HD,SSD
235636.128,Acer,Gaming,15.6,8,Windows 10,2.7,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
222358.2192,HP,Notebook,13.3,8,Windows 10,1.34,0,1,1,Intel Core i5,Intel HD,SSD
102296.00159999999,Dell,Notebook,15.6,4,Windows 10,2.18,0,0,0,Intel Core i3,Intel HD,SSD
145682.9712,HP,Notebook,14.0,4,Windows 10,1.64,0,0,0,Intel Core i5,Intel HD,HDD
223480.29599999997,Toshiba,Notebook,13.3,4,Windows 10,1.2,0,0,1,Intel Core i5,Intel HD,SSD
205712.20987199995,HP,Notebook,14.0,4,Windows 10,1.48,0,0,0,Intel Core i5,Intel HD,SSD
225350.424,HP,Notebook,14.0,4,Windows 10,1.95,0,0,1,Intel Core i5,Intel HD,SSD
270981.5472,HP,Ultrabook,14.0,8,Windows 7,1.43,0,0,1,Intel Core i7,Intel HD,SSD
196225.050528,HP,Notebook,14.0,8,Windows 10,1.64,0,0,1,Intel Core i5,Nvidia GeForce,SSD
127916.75519999999,HP,Notebook,14.0,4,Windows 10,1.64,0,0,0,Intel Core i3,Intel HD,HDD
177475.1472,Dell,Gaming,15.6,8,Windows 10,2.65,0,0,1,Intel Core i5,Nvidia GeForce,Other
287812.6992,HP,Ultrabook,12.5,4,Windows 10,1.26,0,0,1,Intel Core i5,Intel HD,HDD
297350.35199999996,HP,Notebook,14.0,4,Windows 10,1.48,0,0,1,Intel Core i5,Intel HD,SSD
352932.426288,HP,Ultrabook,14.0,8,Windows 10,1.54,0,0,1,Intel Core i7,Intel HD,SSD
149610.24,HP,Notebook,13.3,4,Windows 10,1.49,0,0,0,Intel Core i3,Intel HD,HDD
226285.48799999998,Toshiba,Notebook,13.3,8,Windows 10,1.5,0,0,0,Intel Core i5,Intel HD,SSD
143997.985872,HP,Notebook,15.6,4,Windows 10,2.04,0,0,0,Intel Core i3,Intel HD,SSD
555053.9904,Lenovo,Notebook,17.3,16,Windows 7,2.4,0,1,1,Intel Core i7,Nvidia Quadro,SSD
278649.072,Toshiba,Notebook,14.0,8,Windows 10,1.47,0,1,1,Intel Core i5,Intel HD,SSD
416851.53119999997,HP,Notebook,14.0,8,Windows 10,1.43,0,0,1,Intel Core i7,Intel HD,SSD
148860.31867199996,Dell,2 in 1 Convertible,15.6,4,Windows 10,2.08,1,1,1,Intel Core i3,Intel HD,HDD
297350.35199999996,Toshiba,Ultrabook,13.3,8,Windows 10,1.2,0,0,1,Intel Core i5,Intel HD,SSD
214877.7072,HP,Notebook,13.3,8,Windows 10,1.11,0,1,1,Intel Core i5,Intel HD,SSD
221690.583504,HP,Notebook,14.0,8,Windows 10,1.64,0,0,1,Intel Core i7,Nvidia GeForce,SSD
195697.67443199997,Dell,Notebook,15.6,8,Windows 10,2.09,0,0,1,Intel Core i5,Intel HD,HDD
291552.95519999997,HP,Ultrabook,12.5,4,Windows 10,1.26,0,0,0,Intel Core i5,Intel HD,SSD
222358.2192,HP,Notebook,14.0,4,Windows 10,2.31,0,0,0,Intel Core i5,Intel HD,HDD
198233.568,HP,Notebook,14.0,4,Windows 10,1.95,0,0,0,Intel Core i5,Intel HD,HDD
303708.78719999996,Dell,Ultrabook,13.3,8,Windows 10,1.29,1,0,1,Intel Core i5,Intel HD,SSD
201973.824,HP,Notebook,17.3,8,Windows 10,2.63,0,0,1,Intel Core i5,Nvidia GeForce,SSD
181963.4544,HP,Notebook,14.0,4,Windows 10,1.64,0,0,0,Intel Core i5,Intel HD,SSD
76488.2352,Acer,Notebook,15.6,6,Windows 10,2.1,0,0,0,AMD,AMD,HDD
222881.85503999997,MSI,Gaming,17.3,8,Windows 10,2.7,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
223480.29599999997,HP,Notebook,14.0,8,Windows 7,1.95,0,0,1,Intel Core i5,Intel HD,SSD
229836.861072,HP,Notebook,15.6,8,Windows 10,1.84,0,0,1,Intel Core i7,Intel HD,SSD
252280.2672,HP,Ultrabook,12.5,8,Windows 10,1.26,0,0,1,Intel Core i7,Intel HD,SSD
138763.4976,HP,Notebook,15.6,4,Windows 10,2.04,0,0,0,Intel Core i5,Intel HD,HDD
322597.07999999996,Toshiba,Ultrabook,14.0,8,Windows 10,1.47,0,1,1,Intel Core i7,Intel HD,SSD
198785.25576,Dell,Notebook,15.6,8,Windows 7,2.09,0,0,1,Intel Core i5,Intel HD,SSD
188978.304528,HP,Notebook,14.0,8,Windows 10,1.64,0,0,1,Intel Core i5,Intel HD,SSD
158399.8416,Lenovo,2 in 1 Convertible,15.6,4,Windows 10,1.8,1,1,1,Intel Core i7,Intel HD,SSD
39422.298240000004,Other,Notebook,14.0,2,Windows 10,1.45,0,0,0,Other,Intel HD,Flash Storage
266493.24,Toshiba,Notebook,15.6,16,Windows 10,2.4,0,1,1,Intel Core i7,Nvidia GeForce,SSD
196288.63488,Lenovo,Notebook,15.6,8,Windows 10,2.3,0,0,1,Intel Core i5,Intel HD,SSD
187012.8,HP,Notebook,14.0,4,Windows 10,1.54,0,0,1,Intel Core i5,Intel HD,HDD
393351.50275199994,HP,Notebook,15.6,8,Windows 10,1.84,0,0,1,Intel Core i5,Intel HD,Hybrid
274721.80319999997,HP,Notebook,14.0,8,Windows 7,1.43,0,0,1,Intel Core i5,Intel HD,SSD
289054.464192,MSI,Gaming,17.3,16,Windows 10,3.78,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
428257.44187199994,Lenovo,Gaming,17.3,16,Windows 10,4.6,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
53840.98511999999,Asus,Netbook,11.6,4,Other,1.2,0,0,0,Intel Celeron Dual,Intel HD,Flash Storage
489973.53599999996,Lenovo,Notebook,14.0,16,Windows 7,1.1,0,1,0,Intel Core i7,Intel HD,SSD
183085.5312,HP,Notebook,15.6,8,Windows 10,1.91,0,1,1,Intel Core i7,Nvidia GeForce,HDD
204592.00319999998,Dell,2 in 1 Convertible,15.6,8,Windows 10,2.3,1,1,1,Intel Core i5,Intel HD,SSD
183085.5312,HP,Notebook,15.6,4,Windows 10,2.04,0,0,0,Intel Core i5,Intel HD,SSD
421526.8512,Dell,Ultrabook,13.3,16,Windows 10,1.2,1,0,1,Intel Core i7,Intel HD,SSD
131872.07592,HP,Notebook,15.6,4,Windows 10,2.31,0,0,0,Intel Core i3,Intel HD,HDD
93319.3872,HP,Notebook,15.6,4,No OS,1.96,0,0,0,Intel Core i5,Intel HD,HDD
83968.7472,Acer,Notebook,15.6,8,Windows 10,2.4,0,0,0,AMD,AMD,HDD
242929.6272,Dell,2 in 1 Convertible,13.3,12,Windows 10,1.6,1,1,1,Intel Core i7,Intel HD,SSD
340176.2832,MSI,Gaming,15.6,16,Windows 10,2.94,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
200103.696,HP,Notebook,15.6,8,Windows 10,2.04,0,0,1,Intel Core i7,Intel HD,SSD
186638.7744,Asus,Gaming,17.3,16,No OS,4.0,0,1,1,Intel Core i7,Nvidia GeForce,HDD
104540.1552,Dell,Notebook,15.6,4,Windows 10,2.25,0,0,1,Intel Core i5,Intel HD,HDD
185140.801872,Dell,Notebook,15.6,16,Windows 10,2.32,0,0,1,Intel Core i7,AMD,HDD
360747.69119999994,MSI,Gaming,15.6,16,Windows 10,1.8,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
272664.6624,Dell,Ultrabook,13.3,8,Windows 10,1.29,0,0,1,Intel Core i7,Intel HD,SSD
743375.88,Asus,Gaming,17.3,64,Windows 10,3.58,0,1,1,Intel Core i7,Nvidia GeForce,SSD
149238.084528,Dell,2 in 1 Convertible,13.3,8,Windows 10,1.62,1,0,1,Intel Core i7,Intel HD,SSD
248540.01119999998,Dell,Gaming,15.6,16,Windows 10,3.21,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
243116.63999999998,Apple,Ultrabook,12.0,8,Other,0.92,0,1,0,Other,Intel HD,Flash Storage
90136.429344,Dell,Notebook,15.6,4,Windows 10,2.06,0,0,0,Intel Core i3,Intel HD,HDD
224228.3472,HP,Notebook,15.6,4,Windows 10,2.31,0,0,0,Intel Core i5,Intel HD,HDD
224228.3472,HP,Ultrabook,12.5,8,Windows 7,1.26,0,0,1,Intel Core i5,Intel HD,SSD
203843.952,HP,Notebook,13.3,8,Windows 10,1.49,0,0,1,Intel Core i7,Intel HD,SSD
320444.562672,Lenovo,Ultrabook,12.5,8,Windows 10,1.3,1,1,1,Intel Core i7,Intel HD,SSD
123241.43519999998,Lenovo,Notebook,17.3,8,Windows 10,3.0,0,0,0,Intel Core i5,AMD,HDD
182711.50559999997,Lenovo,Notebook,15.6,4,Windows 10,2.3,0,1,1,Intel Core i5,Nvidia GeForce,HDD
467344.9872,MSI,Gaming,17.3,16,Windows 10,3.78,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
100986.912,Lenovo,Notebook,15.6,4,Windows 10,2.1,0,0,0,Intel Core i5,Intel HD,HDD
175792.03199999998,HP,Notebook,15.6,4,Windows 7,2.31,0,0,1,Intel Core i5,Intel HD,HDD
261630.9072,Lenovo,Ultrabook,12.5,8,Windows 10,0.99,1,1,0,Other,Intel HD,SSD
605921.472,Lenovo,Gaming,17.3,32,Windows 10,4.6,0,1,1,Intel Core i7,Nvidia GeForce,SSD
120860.76225599999,Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.69,1,1,0,Other,Intel HD,Flash Storage
383189.22719999996,HP,Ultrabook,13.3,16,Windows 10,1.3,0,1,1,Intel Core i7,Intel HD,SSD
140259.6,Dell,Notebook,15.6,8,Windows 10,2.18,0,0,1,Intel Core i5,Intel HD,SSD
192808.32667199997,HP,Notebook,14.0,4,Windows 7,1.54,0,0,1,Intel Core i5,Intel HD,HDD
279584.13599999994,HP,Workstation,15.6,8,Windows 7,1.9,0,0,1,Intel Core i7,AMD,SSD
224228.3472,Lenovo,Notebook,14.0,8,Windows 7,1.7,0,0,1,Intel Core i5,Intel HD,SSD
115012.87199999999,HP,Notebook,13.3,4,Other,1.29,0,0,1,Other,Intel HD,Flash Storage
72373.9536,Acer,Notebook,15.6,4,Windows 10,2.4,0,0,0,AMD,AMD,HDD
73587.66667199999,Dell,Notebook,15.6,4,Linux,2.2,0,0,0,Other,Intel HD,HDD
64704.558672,HP,Notebook,15.6,4,No OS,1.86,0,0,0,Intel Core i3,Intel HD,HDD
299033.4672,Asus,Gaming,17.3,8,Windows 10,2.7,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
153041.92488,Dell,Ultrabook,13.3,4,Windows 10,1.4,0,1,1,Intel Core i5,AMD,SSD
299033.4672,HP,Netbook,12.5,4,Windows 7,2.4,0,0,0,Intel Core i5,Intel HD,SSD
149423.2272,Acer,Notebook,15.6,8,Windows 10,2.4,0,0,1,Intel Core i5,Nvidia GeForce,Hybrid
119463.77664,Dell,Notebook,15.6,8,Windows 10,2.36,0,0,1,Intel Core i5,AMD,HDD
299033.4672,MSI,Gaming,17.3,8,Windows 10,2.6,0,0,1,Intel Core i7,Nvidia GeForce,SSD
93506.4,HP,Notebook,15.6,4,Windows 10,1.96,0,0,0,Other,Intel HD,HDD
429942.4272,Asus,Gaming,17.3,16,Windows 10,4.3,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
212287.57992,Dell,Ultrabook,12.5,4,Windows 7,1.5,0,0,0,Intel Core i3,Intel HD,HDD
218238.32721599998,Dell,Ultrabook,12.5,4,Windows 7,1.5,0,0,0,Intel Core i3,Intel HD,SSD
39085.6752,Acer,Notebook,15.6,4,Other,2.2,0,0,0,Intel Celeron Dual,Intel HD,SSD
542150.1072,HP,Workstation,17.3,8,Windows 7,3.0,0,1,1,Intel Core i7,AMD,HDD
224228.3472,Lenovo,Gaming,15.6,16,Windows 10,2.4,0,0,1,Intel Core i7,Nvidia GeForce,SSD
264267.78767999995,Dell,Ultrabook,12.5,8,Windows 7,1.5,0,0,0,Intel Core i5,Intel HD,SSD
282611.8732319999,MSI,Gaming,17.3,8,Windows 10,2.9,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
162140.0976,Lenovo,2 in 1 Convertible,15.6,4,Windows 10,2.1,1,1,1,Intel Core i5,Intel HD,SSD
74431.09439999999,HP,Notebook,15.6,4,Windows 10,2.1,0,0,1,AMD,AMD,HDD
250410.13919999998,Asus,Gaming,15.6,16,Windows 10,2.59,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
317734.7472,HP,Notebook,13.3,8,Windows 10,1.16,1,0,1,Other,Intel HD,SSD
143840.89511999997,Dell,Notebook,15.6,4,Windows 7,2.24,0,0,0,Intel Core i5,AMD,HDD
80228.49119999999,Lenovo,Notebook,15.6,4,Windows 10,2.1,0,0,0,Intel Core i3,Intel HD,SSD
368228.2032,HP,Ultrabook,13.3,8,Windows 10,1.16,0,0,1,Intel Core i7,Intel HD,SSD
102670.0272,Lenovo,2 in 1 Convertible,10.1,4,Other,0.69,1,1,0,Other,Intel HD,Flash Storage
257890.65119999996,Dell,Ultrabook,13.3,8,Windows 10,1.23,0,0,1,Intel Core i7,Other,SSD
514283.3298719999,Lenovo,Gaming,17.3,16,Windows 10,4.6,0,1,1,Intel Core i7,Nvidia GeForce,SSD
192436.1712,Other,Ultrabook,12.5,8,Windows 10,1.25,1,0,1,Intel Core i7,Intel HD,SSD
416290.49279999995,Toshiba,Ultrabook,13.3,16,Windows 10,1.05,0,0,1,Intel Core i7,Intel HD,SSD
245452.42987199998,Asus,Gaming,17.3,8,Windows 10,3.52,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
36654.508799999996,Other,Notebook,13.3,4,Windows 10,1.35,0,0,1,Other,Intel HD,Flash Storage
316051.632,HP,Notebook,13.3,8,Windows 10,1.16,0,0,1,Intel Core i5,Intel HD,SSD
282950.3664,HP,Notebook,14.0,8,Windows 7,1.43,0,0,1,Intel Core i5,Intel HD,SSD
97925.51246399998,Dell,Notebook,15.6,4,Linux,2.09,0,0,0,Intel Core i5,Intel HD,HDD
81350.568,Asus,Notebook,15.6,4,Windows 10,2.0,0,0,0,Intel Core i3,Intel HD,HDD
312124.36319999996,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.8,1,1,1,Intel Core i7,Intel HD,SSD
89579.13119999999,Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.69,1,1,0,Other,Intel HD,Flash Storage
354389.256,HP,Ultrabook,12.5,8,Windows 7,1.26,0,0,0,Intel Core i5,Intel HD,SSD
184955.6592,Lenovo,Gaming,15.6,8,No OS,2.4,0,1,1,Intel Core i5,Nvidia GeForce,Hybrid
211137.4512,HP,Gaming,17.3,8,Windows 10,3.35,0,1,1,Intel Core i5,Nvidia GeForce,Hybrid
117631.05119999997,HP,Notebook,15.6,8,Windows 10,2.04,0,0,0,Intel Core i7,Intel HD,HDD
383447.304864,Lenovo,2 in 1 Convertible,14.0,8,Windows 7,1.8,1,1,1,Intel Core i7,Nvidia Quadro,SSD
51989.558399999994,Asus,Notebook,14.0,4,Windows 10,1.5,0,0,0,Intel Celeron Dual,Intel HD,Flash Storage
140633.62559999997,HP,Ultrabook,15.6,8,Windows 10,1.84,0,0,1,Intel Core i7,Intel HD,SSD
115199.8848,Acer,Notebook,15.6,4,Windows 10,2.23,0,0,1,Intel Core i5,Nvidia GeForce,HDD
205527.0672,Lenovo,Notebook,15.6,16,Windows 10,2.5,0,0,1,Intel Core i7,AMD,Other
738588.35232,HP,Workstation,17.3,8,Windows 7,3.0,0,1,1,Intel Core i7,Nvidia Quadro,SSD
146618.03519999998,Dell,Notebook,15.6,8,Windows 10,2.5,0,0,0,Intel Core i5,AMD,HDD
448643.7072,MSI,Gaming,17.3,16,Windows 10,3.78,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
406139.438016,HP,Ultrabook,15.6,8,Windows 7,1.88,0,0,1,Intel Core i7,Intel HD,SSD
456311.23199999996,Lenovo,2 in 1 Convertible,14.0,16,Windows 10,2.8,1,1,0,Intel Core i7,Intel HD,SSD
213718.22783999998,MSI,Gaming,15.6,8,Windows 10,2.4,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
304643.8512,HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,1,0,1,Intel Core i5,Intel HD,SSD
416851.53119999997,HP,Workstation,15.6,8,Windows 7,2.59,0,1,1,Intel Core i7,Nvidia Quadro,SSD
336436.0272,HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,1,0,0,Intel Core i7,Intel HD,SSD
355137.3072,HP,Workstation,15.6,8,Windows 7,2.0,0,0,1,Intel Core i7,Nvidia Quadro,SSD
429559.0509599999,HP,Ultrabook,12.5,8,Windows 7,1.26,0,0,1,Intel Core i7,Intel HD,SSD
188864.22672,Dell,Notebook,15.6,8,Windows 10,2.18,0,0,1,Intel Core i7,Nvidia GeForce,SSD
295293.21119999996,HP,Notebook,15.6,8,Windows 7,1.88,0,0,1,Intel Core i5,Intel HD,SSD
437422.93919999996,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.27,1,1,0,Intel Core i7,Intel HD,SSD
63397.33919999999,Lenovo,Notebook,15.6,4,No OS,1.9,0,0,0,Intel Core i3,Intel HD,HDD
55542.8016,HP,Notebook,15.6,4,Windows 10,1.86,0,0,0,AMD,AMD,HDD
112020.6672,Lenovo,Notebook,15.6,8,No OS,2.32,0,0,1,Intel Core i5,AMD,HDD
224228.3472,Dell,Gaming,15.6,8,Windows 10,2.62,0,0,1,Intel Core i7,Nvidia GeForce,HDD
420905.968704,Dell,Notebook,15.6,8,Windows 10,2.04,1,1,1,Intel Core i5,Nvidia GeForce,SSD
89558.559792,HP,Notebook,15.6,4,Windows 10,1.91,0,0,1,AMD,AMD,SSD
279172.70783999993,MSI,Gaming,17.3,16,Windows 10,2.7,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
429942.4272,Lenovo,Ultrabook,14.0,12,Windows 7,1.4,0,0,1,Intel Core i7,Intel HD,SSD
147457.72267199997,Lenovo,Notebook,15.6,8,Windows 10,2.5,0,0,1,Intel Core i5,AMD,Other
381693.1248,HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,1,0,0,Intel Core i7,Intel HD,SSD
280332.1872,Lenovo,Ultrabook,14.0,8,Windows 7,1.7,0,0,1,Intel Core i7,Intel HD,SSD
330825.6432,MSI,Gaming,14.0,16,Windows 10,1.7,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
168124.5072,HP,Gaming,15.6,8,Windows 10,2.62,0,1,1,Intel Core i7,Nvidia GeForce,HDD
85838.8752,Lenovo,Notebook,15.6,8,Windows 10,2.2,0,0,0,Intel Core i3,Intel HD,HDD
89203.235472,HP,Notebook,15.6,4,No OS,2.1,0,0,0,Intel Core i5,Intel HD,HDD
280145.1744,Dell,Gaming,15.6,8,Windows 10,2.62,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
259947.792,Lenovo,Notebook,15.6,8,Windows 10,1.95,0,1,1,Intel Core i5,Intel HD,SSD
87521.9904,Lenovo,Notebook,15.6,4,Windows 10,2.2,0,0,1,Intel Core i3,Nvidia GeForce,HDD
46566.18719999999,HP,Notebook,14.0,2,Windows 10,1.44,0,0,0,Intel Celeron Dual,Intel HD,Flash Storage
156903.73919999998,MSI,Gaming,15.6,8,Windows 10,2.2,0,1,1,Intel Core i7,Nvidia GeForce,HDD
126981.6912,HP,Notebook,15.6,8,Windows 10,1.96,0,0,1,Intel Core i7,Intel HD,SSD
216747.83519999997,HP,Notebook,15.6,16,Windows 10,2.1,0,0,1,Intel Core i7,Intel UHD,SSD
69007.7232,Asus,Notebook,15.6,4,Windows 10,2.2,0,0,0,Intel Celeron Dual,Intel HD,HDD
74431.09439999999,Lenovo,Notebook,15.6,4,No OS,2.1,0,0,0,Intel Core i5,Intel HD,HDD
132592.0752,Lenovo,Notebook,15.6,8,No OS,2.2,0,0,1,Intel Core i7,Nvidia GeForce,HDD
143812.8432,Asus,Notebook,14.0,4,Windows 10,2.0,0,0,1,Intel Core i3,Intel HD,SSD
154285.56,Lenovo,Notebook,15.6,4,Windows 7,2.32,0,0,1,Intel Core i7,Intel HD,Other
244051.70399999997,Lenovo,Gaming,15.6,16,Windows 10,3.31,0,1,1,Intel Core i7,Nvidia GeForce,SSD
402707.75313599996,MSI,Gaming,15.6,16,Windows 10,1.91,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
121558.31999999999,HP,Notebook,15.6,4,Windows 10,2.07,0,0,0,Intel Core i3,Intel HD,HDD
306139.9536,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.36,1,1,0,Intel Core i5,Intel HD,SSD
155407.63679999998,Lenovo,Ultrabook,15.6,6,Windows 10,1.54,0,0,1,Intel Core i7,Nvidia GeForce,SSD
167378.326128,Dell,Notebook,15.6,8,Linux,1.98,0,0,1,Intel Core i7,Nvidia GeForce,SSD
62275.26239999999,Acer,Notebook,15.6,4,Windows 10,2.1,0,0,0,Intel Celeron Dual,Intel HD,HDD
149423.2272,HP,Notebook,15.6,6,Windows 10,2.18,0,1,1,Intel Core i7,Nvidia GeForce,HDD
169994.6352,Asus,Gaming,15.6,8,Windows 10,2.591,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
220488.0912,Dell,2 in 1 Convertible,15.6,16,Windows 10,2.09,1,0,1,Intel Core i7,Intel HD,SSD
129225.8448,Acer,Notebook,15.6,4,Windows 10,2.23,0,0,1,Intel Core i5,Nvidia GeForce,SSD
205527.0672,Dell,Ultrabook,13.3,8,Linux,1.23,1,0,1,Intel Core i5,Intel HD,SSD
486046.2672,Acer,Gaming,17.3,16,Windows 10,4.2,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
153163.4832,Lenovo,Gaming,15.6,8,Windows 10,2.4,0,1,1,Intel Core i5,Nvidia GeForce,HDD
123241.43519999998,Other,2 in 1 Convertible,12.3,4,Other,1.15,1,1,0,Other,Other,Flash Storage
90701.208,HP,Notebook,15.6,4,Windows 10,1.86,0,0,0,Intel Core i5,Intel HD,HDD
217495.8864,Apple,Ultrabook,12.0,8,Other,0.92,0,1,0,Other,Intel HD,Flash Storage
224228.3472,Dell,2 in 1 Convertible,13.3,8,Windows 10,1.6,1,1,1,Intel Core i5,Intel HD,SSD
248165.98559999999,HP,Notebook,15.6,12,Windows 10,2.21,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
68820.7104,Lenovo,Notebook,15.6,4,No OS,1.9,0,0,0,Intel Core i3,AMD,HDD
402077.51999999996,Asus,Gaming,17.3,16,Windows 10,4.3,0,1,1,Intel Core i7,Nvidia GeForce,Hybrid
50867.4816,Acer,Notebook,15.6,4,Linux,2.1,0,0,0,Intel Celeron Dual,Intel HD,HDD
383170.52592,MSI,Gaming,17.3,16,Windows 10,2.43,0,0,1,Intel Core i7,Nvidia GeForce,Hybrid
93319.3872,Dell,Notebook,15.6,4,Windows 10,2.3,0,0,0,Intel Core i3,AMD,SSD
117631.05119999997,Lenovo,Notebook,15.6,8,No OS,2.2,0,0,0,Intel Core i7,Nvidia GeForce,HDD
240311.448,Dell,2 in 1 Convertible,15.6,16,Windows 10,2.0,1,0,1,Intel Core i7,Intel UHD,SSD
501194.30399999995,Dell,Ultrabook,13.3,16,Windows 10,1.2,1,0,1,Intel Core i7,Intel HD,SSD
218617.9632,Asus,Gaming,15.6,8,Windows 10,2.2,0,0,1,Intel Core i7,Nvidia GeForce,HDD
166254.3792,Dell,Notebook,15.6,8,Windows 10,2.36,0,0,1,Intel Core i5,AMD,SSD
108280.41119999999,HP,Notebook,15.6,8,Windows 10,1.91,0,0,0,Intel Core i5,Intel HD,SSD
