Company,TypeName,Inches,Ram,OpSys,Weight,TouchScreen,IPS,HD_4K,CPU_Brand,GPU_Brand,Memory_Type,CPU_Frequency,Length,Width,PPI
Dell,Notebook,15.6,2,Windows 10,1.1631508098056809,0,0,0,Intel,Intel,HDD,1.6,1366.0,768.0,4.619612096371975
Lenovo,2 in 1 Convertible,14.0,16,Windows 10,0.883767540168595,1,0,0,Intel,Intel,SSD,2.7,2560.0,1440.0,5.350913056059403
Lenovo,Notebook,15.6,4,No OS,1.0647107369924282,0,0,0,Intel,Intel,SSD,1.1,1366.0,768.0,4.619612096371975
Lenovo,Notebook,14.0,2,Windows 10,0.9162907318741552,0,0,0,Intel,Intel,Flash Storage,1.6,1366.0,768.0,4.726814234417343
Toshiba,Notebook,15.6,8,Windows 10,1.1631508098056809,0,1,1,Intel,Intel,SSD,2.5,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,16,Linux,1.1052568313867783,0,0,1,Intel,AMD,Hybrid,1.8,1920.0,1080.0,4.9573188885088015
Asus,Gaming,17.3,16,Windows 10,1.3609765531356006,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
Lenovo,Notebook,15.6,8,Windows 10,1.1537315878891892,0,0,1,Intel,Intel,SSD,1.8,1920.0,1080.0,4.9573188885088015
Asus,Notebook,15.6,4,Windows 10,1.1631508098056809,0,0,0,Intel,Intel,HDD,1.6,1366.0,768.0,4.619612096371975
Lenovo,Ultrabook,12.5,8,Windows 10,0.688134638736401,1,1,0,Intel,Intel,SSD,1.2,2560.0,1440.0,5.463733345978586
Asus,Gaming,15.6,24,Windows 10,1.175573329804238,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.9573188885088015
Dell,Workstation,15.6,8,Windows 10,1.0224509277025458,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.9573188885088015
Asus,2 in 1 Convertible,13.3,8,Windows 10,0.7419373447293773,1,0,1,Intel,Intel,SSD,1.6,1920.0,1080.0,5.115788496573994
Dell,Notebook,15.6,8,Windows 10,1.1631508098056809,0,0,1,Intel,AMD,SSD,2.7,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,14.0,4,Windows 10,1.0543120297715298,0,0,1,Intel,Intel,HDD,2.5,1920.0,1080.0,5.064811007262561
Lenovo,Gaming,15.6,8,Windows 10,1.4609379041156565,0,1,1,Intel,Nvidia,Hybrid,2.6,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,4,Windows 10,1.118414915964289,0,0,0,Intel,Intel,HDD,2.3,1366.0,768.0,4.619612096371975
HP,Notebook,14.0,8,Windows 10,0.8878912573524571,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.064811007262561
HP,Netbook,12.5,4,Windows 7,1.2237754316221157,0,0,0,Intel,Intel,SSD,2.3,1366.0,768.0,4.839193758526338
Acer,2 in 1 Convertible,11.6,4,Chrome OS,0.8109302162163288,1,1,0,Intel,Intel,Flash Storage,1.6,1366.0,768.0,4.913347375266901
Dell,Notebook,15.6,4,Linux,1.1568811967920856,0,0,0,Intel,Intel,HDD,2.5,1366.0,768.0,4.619612096371975
Lenovo,Notebook,15.6,6,Windows 10,1.1631508098056809,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,8,Windows 10,1.0818051703517284,0,0,0,Intel,Intel,SSD,2.5,1366.0,768.0,4.619612096371975
Acer,Notebook,15.6,8,Windows 10,1.1631508098056809,0,0,1,Intel,Nvidia,SSD,2.7,1920.0,1080.0,4.9573188885088015
Apple,Ultrabook,13.3,8,Mac OS X,0.8544153281560676,0,0,0,Intel,Intel,Flash Storage,1.6,1440.0,900.0,4.857312694573265
Google,Ultrabook,12.3,16,Chrome OS,0.7419373447293773,1,0,0,Intel,Intel,SSD,1.3,2400.0,1600.0,5.461742335596244
HP,Notebook,15.6,6,Windows 10,1.1118575154181305,0,0,1,AMD,AMD,Other,2.9,1920.0,1080.0,4.9573188885088015
HP,Notebook,15.6,8,Windows 10,1.0647107369924282,0,0,1,Intel,AMD,HDD,2.7,1920.0,1080.0,4.9573188885088015
Dell,Notebook,17.3,8,Windows 10,1.33500106673234,0,1,1,Intel,AMD,Hybrid,1.6,1920.0,1080.0,4.854649288865456
HP,Workstation,17.3,16,Windows 7,1.3862943611198906,0,1,1,Intel,Nvidia,SSD,2.9,1920.0,1080.0,4.854649288865456
HP,Notebook,15.6,8,Windows 10,1.043804052173115,0,0,1,Intel,Intel,Hybrid,2.4,1920.0,1080.0,4.9573188885088015
Lenovo,Ultrabook,14.0,12,Windows 10,0.8754687373538999,0,1,1,Intel,Intel,SSD,2.6,2560.0,1440.0,5.350913056059403
Dell,Ultrabook,13.3,8,Windows 10,0.8020015854720274,0,0,1,Intel,Intel,SSD,2.4,1920.0,1080.0,5.115788496573994
HP,Notebook,15.6,6,Windows 10,1.1118575154181305,0,0,1,AMD,AMD,Other,2.9,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,4,Windows 10,1.1631508098056809,0,0,0,Intel,AMD,HDD,2.0,1366.0,768.0,4.619612096371975
Asus,Gaming,17.3,16,Windows 10,1.667706820558076,0,1,1,Intel,Nvidia,Hybrid,2.6,1920.0,1080.0,4.854649288865456
Dell,Notebook,15.6,16,Windows 10,1.118414915964289,1,0,1,Intel,Nvidia,SSD,2.8,3840.0,2160.0,5.646943996094081
Asus,Ultrabook,13.3,8,Windows 10,0.8960880245566356,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.115788496573994
Dell,Notebook,15.6,4,Linux,1.1631508098056809,0,0,0,Intel,Intel,HDD,1.6,1366.0,768.0,4.619612096371975
Acer,Notebook,15.6,4,Windows 10,1.1314021114911006,0,0,0,Intel,Intel,HDD,2.0,1366.0,768.0,4.619612096371975
HP,Workstation,15.6,8,Windows 10,1.420695787837223,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.9573188885088015
Asus,Notebook,15.6,4,Windows 10,1.1085626195212777,0,0,0,AMD,AMD,HDD,3.0,1366.0,768.0,4.619612096371975
Dell,2 in 1 Convertible,13.3,8,Windows 10,0.8064758658669485,1,0,1,Intel,Intel,SSD,1.2,1920.0,1080.0,5.115788496573994
Toshiba,Ultrabook,14.0,4,Windows 10,0.8109302162163288,0,0,0,Intel,Intel,SSD,2.5,1366.0,768.0,4.726814234417343
HP,Notebook,15.6,4,Windows 10,1.1314021114911006,0,0,1,AMD,AMD,HDD,2.5,1920.0,1080.0,4.9573188885088015
Xiaomi,Ultrabook,13.3,8,Windows 10,0.8241754429663494,0,1,1,Intel,Nvidia,SSD,2.3,1920.0,1080.0,5.115788496573994
HP,Notebook,15.6,8,Windows 10,1.1118575154181305,0,0,1,Intel,Nvidia,SSD,2.7,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,4,Windows 10,1.0647107369924282,0,0,0,Intel,Intel,SSD,2.5,1366.0,768.0,4.619612096371975
HP,Notebook,15.6,4,Windows 10,1.0508216248317612,0,0,0,Intel,Intel,HDD,2.5,1366.0,768.0,4.619612096371975
Lenovo,Gaming,15.6,8,No OS,1.2237754316221157,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.0296194171811583,1,1,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.064811007262561
HP,Ultrabook,13.3,8,Windows 10,0.8671004876833833,0,1,1,Intel,Nvidia,SSD,2.7,1920.0,1080.0,5.115788496573994
HP,Gaming,17.3,16,Windows 10,1.5644405465033646,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
HP,Notebook,15.6,4,Windows 10,1.068153081183401,0,0,1,AMD,AMD,SSD,2.5,1920.0,1080.0,4.9573188885088015
HP,Notebook,13.3,8,Windows 10,0.9122827104766162,0,0,1,Intel,Intel,SSD,1.8,1920.0,1080.0,5.115788496573994
Dell,Gaming,15.6,8,Windows 10,1.2864740258376797,0,0,1,Intel,Nvidia,Other,2.8,1920.0,1080.0,4.9573188885088015
Acer,Notebook,15.6,8,Linux,1.252762968495368,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.9573188885088015
Dell,Ultrabook,13.3,8,Windows 10,0.7929925155296614,1,1,1,Intel,Intel,SSD,1.8,3840.0,2160.0,5.805930544237805
MSI,Gaming,17.3,16,Windows 10,1.308332819650179,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
Asus,Ultrabook,14.0,16,Windows 10,0.832909122935104,0,0,1,Intel,Nvidia,SSD,1.8,1920.0,1080.0,5.064811007262561
HP,Notebook,13.3,4,Windows 10,0.9122827104766162,0,0,0,Intel,Intel,HDD,2.4,1366.0,768.0,4.777664699022989
HP,Notebook,15.6,8,Windows 10,1.1118575154181305,0,0,1,Intel,Intel,SSD,2.7,1920.0,1080.0,4.9573188885088015
HP,Workstation,15.6,8,Windows 10,1.1969481893889715,0,1,1,Intel,Intel,SSD,2.9,1920.0,1080.0,4.9573188885088015
Lenovo,2 in 1 Convertible,13.9,8,Windows 10,0.8628899551470398,1,1,1,Intel,Intel,SSD,1.8,1920.0,1080.0,5.071934387835933
Dell,Gaming,15.6,8,Linux,1.2864740258376797,0,0,1,Intel,Nvidia,HDD,2.8,1920.0,1080.0,4.9573188885088015
Lenovo,2 in 1 Convertible,14.0,16,Windows 10,1.33500106673234,1,1,0,Intel,Intel,SSD,2.6,2560.0,1440.0,5.350913056059403
HP,2 in 1 Convertible,13.3,4,Windows 10,0.8241754429663494,1,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.115788496573994
Razer,Gaming,14.0,16,Windows 10,1.0818051703517284,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,5.064811007262561
Fujitsu,Notebook,15.6,8,Windows 10,1.1631508098056809,0,0,0,Intel,Intel,SSD,2.5,1366.0,768.0,4.619612096371975
Lenovo,Gaming,15.6,16,Windows 10,1.2237754316221157,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
HP,Notebook,13.3,8,Windows 10,0.7701082216960736,0,0,1,Intel,Intel,SSD,2.3,1920.0,1080.0,5.115788496573994
HP,Notebook,15.6,4,Windows 10,1.1314021114911006,0,1,1,Intel,Intel,HDD,1.6,1920.0,1080.0,4.9573188885088015
Dell,Gaming,15.6,16,Windows 10,1.269760544863939,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.9573188885088015
Google,Ultrabook,12.3,8,Chrome OS,0.7419373447293773,1,0,0,Intel,Intel,SSD,1.2,2400.0,1600.0,5.461742335596244
Lenovo,Gaming,15.6,8,Windows 10,1.252762968495368,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,6,Windows 10,1.1939224684724346,0,0,0,Intel,Intel,HDD,2.4,1366.0,768.0,4.619612096371975
Lenovo,Gaming,15.6,16,Windows 10,1.2809338454620642,1,1,1,Intel,Nvidia,Hybrid,2.6,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,4,Windows 10,1.1631508098056809,0,0,1,Intel,Intel,SSD,2.0,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,4,Windows 10,1.1568811967920856,0,0,0,Intel,Intel,HDD,2.5,1366.0,768.0,4.619612096371975
Lenovo,Ultrabook,12.5,16,Windows 10,0.8586616190375187,0,1,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.177462845242346
Lenovo,Notebook,15.6,4,Windows 7,1.199964782928397,0,0,1,Intel,Intel,Other,2.5,1920.0,1080.0,4.9573188885088015
HP,Ultrabook,12.5,8,Windows 10,0.6780335427498971,1,1,1,Intel,Intel,SSD,1.2,3840.0,2160.0,5.867784887019588
Lenovo,Notebook,15.6,8,Windows 10,1.1314021114911006,0,1,1,Intel,AMD,Hybrid,1.6,1920.0,1080.0,4.9573188885088015
Lenovo,Ultrabook,14.0,8,Windows 10,0.9932517730102832,0,1,1,Intel,Intel,SSD,2.6,1920.0,1080.0,5.064811007262561
Dell,Ultrabook,12.5,8,Windows 7,0.8153648132841945,1,0,1,Intel,Intel,SSD,2.4,1920.0,1080.0,5.177462845242346
Dell,Gaming,17.3,32,Windows 10,1.6900958154515549,0,1,1,Intel,Nvidia,Hybrid,2.8,3840.0,2160.0,5.543892827299865
Lenovo,Notebook,14.0,8,No OS,0.9162907318741552,0,1,1,Intel,AMD,SSD,2.7,1920.0,1080.0,5.064811007262561
Dell,Notebook,15.6,16,Windows 10,1.118414915964289,1,0,1,Intel,Nvidia,SSD,2.8,3840.0,2160.0,5.646943996094081
Lenovo,2 in 1 Convertible,15.6,8,Windows 10,1.0986122886681098,1,1,1,Intel,Intel,SSD,2.8,1920.0,1080.0,4.9573188885088015
Toshiba,Notebook,15.6,4,Windows 10,1.1314021114911006,0,0,0,Intel,Intel,HDD,2.3,1366.0,768.0,4.619612096371975
HP,Notebook,15.6,8,Windows 10,1.043804052173115,0,0,1,Intel,Intel,SSD,2.4,1920.0,1080.0,4.9573188885088015
Toshiba,Notebook,13.3,4,Windows 7,0.7884573603642702,0,0,1,Intel,Intel,SSD,2.3,1920.0,1080.0,5.115788496573994
HP,Notebook,13.3,8,Windows 10,0.9122827104766162,0,0,1,Intel,Intel,SSD,1.6,1920.0,1080.0,5.115788496573994
Lenovo,Notebook,15.6,8,Windows 10,1.1631508098056809,0,1,1,Intel,Nvidia,HDD,2.5,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,17.3,8,No OS,1.33500106673234,0,0,1,Intel,Nvidia,HDD,1.8,1920.0,1080.0,4.854649288865456
Dell,Notebook,15.6,8,Windows 10,1.0986122886681098,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,8,Linux,1.1939224684724346,0,0,0,Intel,AMD,HDD,2.7,1366.0,768.0,4.619612096371975
Lenovo,Notebook,15.6,4,Windows 10,1.1631508098056809,0,0,0,Intel,Intel,HDD,1.1,1366.0,768.0,4.619612096371975
Lenovo,Notebook,15.6,8,No OS,1.1631508098056809,0,0,1,Intel,Nvidia,SSD,2.5,1920.0,1080.0,4.9573188885088015
Acer,Notebook,15.6,8,Windows 10,1.172482137234565,0,0,1,Intel,Nvidia,HDD,2.7,1920.0,1080.0,4.9573188885088015
Dell,Gaming,15.6,16,Windows 10,1.43746264769429,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
HP,Notebook,15.6,8,Windows 10,1.1118575154181305,1,0,0,Intel,Intel,HDD,2.5,1366.0,768.0,4.619612096371975
Lenovo,Notebook,14.0,2,Windows 10,0.9162907318741552,0,0,0,Intel,Intel,Flash Storage,1.6,1366.0,768.0,4.726814234417343
Dell,Ultrabook,13.3,8,Windows 10,0.8285518175661483,1,0,1,Intel,Intel,SSD,2.7,3200.0,1800.0,5.624210736923218
Asus,Ultrabook,13.3,16,Windows 10,0.7419373447293773,1,0,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.115788496573994
Asus,Notebook,15.6,8,Windows 10,1.1939224684724346,0,1,1,Intel,Nvidia,SSD,2.7,1920.0,1080.0,4.9573188885088015
Dell,2 in 1 Convertible,13.3,16,Windows 10,0.9631743177730056,1,0,1,Intel,Intel,SSD,1.8,1920.0,1080.0,5.115788496573994
HP,Notebook,17.0,8,Windows 10,1.2809338454620642,0,0,0,AMD,AMD,HDD,3.0,1600.0,900.0,4.691216181742974
Apple,Ultrabook,13.3,8,macOS,0.8501509293696101,0,0,0,Intel,Intel,Flash Storage,1.8,1440.0,900.0,4.857312694573265
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,0.8628899551470398,1,1,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.115788496573994
Toshiba,Ultrabook,13.3,16,Windows 10,0.8586616190375187,1,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.115788496573994
Asus,Gaming,15.6,16,Windows 10,1.252762968495368,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
Dell,Ultrabook,14.0,8,Windows 10,0.8586616190375187,0,0,1,Intel,Intel,SSD,2.8,1920.0,1080.0,5.064811007262561
HP,Notebook,15.6,8,Windows 7,1.0577902941478543,0,0,1,Intel,Intel,SSD,2.3,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,8,No OS,1.1631508098056809,0,0,1,Intel,Nvidia,HDD,2.7,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,4,Windows 10,1.1631508098056809,0,0,1,Intel,AMD,SSD,1.6,1920.0,1080.0,4.9573188885088015
HP,Workstation,17.3,8,Windows 7,1.3862943611198906,0,1,1,Intel,Nvidia,SSD,2.6,1920.0,1080.0,4.854649288865456
HP,Notebook,15.6,6,Windows 10,1.1118575154181305,0,0,0,Intel,AMD,HDD,2.0,1920.0,1080.0,4.9573188885088015
Samsung,2 in 1 Convertible,12.3,4,Chrome OS,0.7654678421395714,1,1,0,Samsung,Intel,Flash Storage,2.0,2400.0,1600.0,5.461742335596244
Lenovo,Notebook,13.3,4,Chrome OS,0.8960880245566356,0,0,0,Intel,Intel,Flash Storage,1.6,1366.0,768.0,4.777664699022989
Toshiba,Notebook,13.3,8,Windows 10,0.7884573603642702,0,0,1,Intel,Intel,SSD,2.3,1920.0,1080.0,5.115788496573994
HP,Notebook,17.3,6,Windows 10,1.3110318766193438,0,1,1,AMD,AMD,HDD,2.5,1920.0,1080.0,4.854649288865456
Dell,Gaming,17.3,32,Windows 10,1.6900958154515549,0,0,1,Intel,Nvidia,Hybrid,2.6,1920.0,1080.0,4.854649288865456
Lenovo,Notebook,15.6,4,No OS,1.1631508098056809,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,4,Windows 10,1.0296194171811583,0,0,1,Intel,Intel,SSD,1.6,1920.0,1080.0,4.9573188885088015
Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.0296194171811583,1,1,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.064811007262561
Dell,2 in 1 Convertible,15.6,16,Windows 10,1.0986122886681098,1,0,1,Intel,Intel,SSD,1.8,1920.0,1080.0,4.9573188885088015
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,0.883767540168595,1,1,0,Intel,Intel,SSD,2.5,2560.0,1440.0,5.350913056059403
Lenovo,Notebook,14.0,4,Windows 10,0.8878912573524571,0,0,0,Intel,Intel,Flash Storage,1.6,1366.0,768.0,4.726814234417343
HP,Notebook,14.0,4,Windows 10,0.9082585601768908,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.064811007262561
Mediacom,Notebook,13.3,4,Windows 10,0.8544153281560676,0,1,1,Intel,Intel,Flash Storage,1.44,1920.0,1080.0,5.115788496573994
Asus,Notebook,15.6,4,Windows 10,1.0508216248317612,0,0,0,Intel,Intel,SSD,1.1,1366.0,768.0,4.619612096371975
Lenovo,Gaming,17.3,32,Windows 10,1.7227665977411035,0,1,1,Intel,Nvidia,Hybrid,2.7,1920.0,1080.0,4.854649288865456
Asus,Gaming,15.6,16,Windows 10,1.2781522025001877,0,1,1,Intel,Nvidia,Hybrid,2.6,1920.0,1080.0,4.9573188885088015
Dell,Notebook,17.3,8,Linux,1.33500106673234,0,1,1,Intel,AMD,Hybrid,1.6,1920.0,1080.0,4.854649288865456
MSI,Gaming,15.6,16,Windows 10,1.3711807233098423,0,0,1,Intel,Nvidia,Hybrid,2.6,1920.0,1080.0,4.9573188885088015
Dell,Ultrabook,13.3,8,Windows 10,0.7884573603642702,1,0,1,Intel,Intel,SSD,1.8,3200.0,1800.0,5.624210736923218
Dell,Notebook,14.0,8,Windows 10,0.9555114450274363,0,0,0,Intel,Intel,SSD,2.5,1366.0,768.0,4.726814234417343
Dell,Notebook,15.6,8,Windows 10,1.2119409739751128,0,0,1,Intel,AMD,SSD,2.5,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,4,Windows 10,1.1939224684724346,0,0,0,Intel,Intel,SSD,2.0,1366.0,768.0,4.619612096371975
Acer,2 in 1 Convertible,13.3,8,Windows 10,0.9162907318741552,1,1,1,Intel,Intel,SSD,1.6,1920.0,1080.0,5.115788496573994
Dell,2 in 1 Convertible,15.6,4,Windows 10,1.1249295969854831,1,1,1,Intel,Intel,HDD,2.3,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,17.3,8,Windows 10,1.4816045409242156,0,1,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.854649288865456
Toshiba,Notebook,14.0,8,Windows 10,0.8109302162163288,1,1,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.064811007262561
Lenovo,Gaming,15.6,8,No OS,1.252762968495368,0,1,1,Intel,Nvidia,HDD,2.5,1920.0,1080.0,4.9573188885088015
HP,2 in 1 Convertible,13.3,16,Windows 10,0.883767540168595,1,0,1,Intel,Intel,SSD,2.7,3200.0,1800.0,5.624210736923218
Dell,Notebook,15.6,8,Windows 7,1.128171090909654,0,0,1,Intel,Intel,SSD,2.4,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,6,Windows 10,1.1939224684724346,1,0,0,Intel,Intel,HDD,2.4,1366.0,768.0,4.619612096371975
Acer,Notebook,15.6,12,Windows 10,1.1631508098056809,0,1,0,Intel,Nvidia,HDD,1.6,1366.0,768.0,4.619612096371975
Apple,Ultrabook,12.0,8,Mac OS X,0.6523251860396903,0,1,0,Intel,Intel,Flash Storage,1.2,2304.0,1440.0,5.426778948237757
Lenovo,Notebook,15.6,4,Windows 10,1.2178757094949273,0,0,0,Intel,Intel,HDD,2.5,1366.0,768.0,4.619612096371975
Lenovo,Notebook,14.0,8,Windows 10,1.0647107369924282,0,1,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.064811007262561
Asus,Notebook,17.3,4,Windows 10,1.33500106673234,0,0,0,Intel,Nvidia,HDD,1.1,1366.0,768.0,4.517250051379597
HP,Notebook,15.6,12,Windows 10,1.1662709371419244,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
Dell,Ultrabook,13.3,8,Windows 10,0.8285518175661483,1,0,1,Intel,Intel,SSD,2.5,3200.0,1800.0,5.624210736923218
Lenovo,Ultrabook,14.0,16,Windows 10,0.76080582903376,0,1,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.064811007262561
Dell,Notebook,15.6,4,Linux,1.1568811967920856,0,0,0,Intel,Intel,HDD,2.0,1366.0,768.0,4.619612096371975
Toshiba,Notebook,13.3,8,Windows 10,0.7884573603642702,0,0,1,Intel,Intel,SSD,2.4,1920.0,1080.0,5.115788496573994
Lenovo,Notebook,15.6,4,No OS,1.0647107369924282,0,0,0,Intel,Intel,HDD,2.5,1366.0,768.0,4.619612096371975
HP,Notebook,17.3,4,Windows 10,1.252762968495368,0,1,1,Intel,AMD,SSD,2.0,1920.0,1080.0,4.854649288865456
Asus,Notebook,15.6,6,Windows 10,1.0986122886681098,0,0,1,Intel,Nvidia,SSD,2.4,1920.0,1080.0,4.9573188885088015
Dell,Netbook,11.6,4,Windows 10,0.9669838461896731,0,0,0,Intel,Intel,SSD,1.1,1366.0,768.0,4.913347375266901
Toshiba,Ultrabook,13.3,16,Windows 10,0.7884573603642702,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.115788496573994
Lenovo,2 in 1 Convertible,13.9,8,Windows 10,0.8754687373538999,1,1,1,Intel,Intel,SSD,1.6,1920.0,1080.0,5.071934387835933
HP,Notebook,15.6,4,Windows 10,1.1969481893889715,0,0,0,Intel,Intel,HDD,2.3,1366.0,768.0,4.619612096371975
HP,Notebook,15.6,4,No OS,1.085189268335969,0,0,0,Intel,Intel,HDD,2.5,1366.0,768.0,4.619612096371975
HP,Notebook,14.0,4,Windows 10,1.0818051703517284,0,0,0,Intel,Intel,HDD,2.3,1366.0,768.0,4.726814234417343
Asus,Notebook,15.6,8,Windows 10,1.0986122886681098,0,0,0,Intel,Intel,SSD,1.1,1920.0,1080.0,4.9573188885088015
Dell,Gaming,15.6,16,Windows 10,1.2947271675944,0,1,1,Intel,Nvidia,Hybrid,2.8,3840.0,2160.0,5.646943996094081
HP,Notebook,15.6,8,Windows 10,1.1151415906193205,0,0,0,Intel,Intel,HDD,2.7,1366.0,768.0,4.619612096371975
HP,Notebook,15.6,8,Windows 10,1.068153081183401,0,1,1,Intel,Nvidia,HDD,2.7,1920.0,1080.0,4.9573188885088015
Asus,Notebook,15.6,4,Linux,1.0986122886681098,0,0,1,Intel,Intel,HDD,2.0,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,17.3,16,Windows 7,1.2237754316221157,0,1,1,Intel,Nvidia,SSD,2.7,3840.0,2160.0,5.543892827299865
Asus,Notebook,15.6,4,Windows 10,1.2149127443642704,0,0,0,Intel,Intel,HDD,2.4,1366.0,768.0,4.619612096371975
Asus,Notebook,14.0,4,Windows 10,0.9162907318741552,0,0,0,Intel,Intel,Flash Storage,1.1,1366.0,768.0,4.726814234417343
Lenovo,Gaming,15.6,16,Windows 10,1.252762968495368,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,8,Windows 10,1.144222799920162,0,0,0,Intel,Intel,HDD,2.5,1366.0,768.0,4.619612096371975
Asus,Gaming,17.3,16,Windows 10,1.3862943611198906,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
Dell,2 in 1 Convertible,11.6,4,Windows 10,0.8712933659434192,1,0,0,Intel,Intel,SSD,1.0,1366.0,768.0,4.913347375266901
HP,Gaming,15.6,8,Windows 10,1.2864740258376797,0,1,1,Intel,Nvidia,HDD,2.8,1920.0,1080.0,4.9573188885088015
HP,Workstation,15.6,8,Windows 7,1.0647107369924282,0,0,1,Intel,AMD,SSD,2.5,1920.0,1080.0,4.9573188885088015
Razer,Gaming,14.0,16,Windows 10,1.0818051703517284,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,5.064811007262561
Lenovo,Notebook,15.6,8,No OS,1.199964782928397,0,0,1,Intel,AMD,HDD,2.3,1920.0,1080.0,4.9573188885088015
Lenovo,Gaming,15.6,8,Windows 10,1.4350845252893227,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
HP,Notebook,15.6,8,Windows 10,1.0508216248317612,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,4.9573188885088015
Apple,Ultrabook,12.0,8,macOS,0.6523251860396903,0,1,0,Intel,Intel,SSD,1.2,2304.0,1440.0,5.426778948237757
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,0.8586616190375187,1,1,0,Intel,Intel,SSD,2.3,2560.0,1440.0,5.350913056059403
MSI,Gaming,15.6,16,Windows 10,1.0296194171811583,0,0,1,Intel,Nvidia,Hybrid,2.6,1920.0,1080.0,4.9573188885088015
Asus,Gaming,15.6,8,Windows 10,1.095273387402595,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
Acer,Notebook,15.6,8,Linux,1.2237754316221157,0,0,1,Intel,Nvidia,HDD,2.8,1920.0,1080.0,4.9573188885088015
Lenovo,Gaming,15.6,8,No OS,1.2237754316221157,0,1,1,Intel,Nvidia,SSD,2.5,1920.0,1080.0,4.9573188885088015
Asus,Ultrabook,13.3,8,Windows 10,0.7884573603642702,0,1,1,Intel,Intel,SSD,2.5,3200.0,1800.0,5.624210736923218
